song_id,artist_id,artist_name,title,year
SOWPAXV12A67ADA046,ARUQ6301187FB54EBA,Salt-N-Pepa,Push It,1988
SOFUUNS12AB018A286,ARG4KW31187FB51B7C,Atomic Rooster,Little Bit of Inner Air,1972
SOQKTJJ12AB0181488,AR5R7791187FB3A8C3,Alfredo Kraus,"Los De Arag\xc3\xb3n: ""Los De Arag\xc3\xb3n",0
SOLEPCJ12A6D4F7404,ARONRBJ11F50C49E81,Captain Beefheart & The Magic Band,On Tomorrow,0
SOSAOWI12A6D4F7119,ARYGSFW1187FB519B1,Mike And The Mechanics,Seeing Is Believing,1988
SOCSLKG12A6D4F5954,ARF5M7Q1187FB501E8,Maroon 5,Through With You,2002
SOYFDOO12A8C133DA2,AR5995Z1187B9A112B,The Tarriers,Red Apple Juice (LP Version),0
SOSGKSM12A6D4F5626,ARZLX2S1187B991A47,The Four Pennies,Sweeter Than You,0
SOGWIQS12A8C1339B1,ARBR7II1187B9B821E,The Flesh,Sweet Defeat,0
SOOSHTY12AAF3B3082,ARDXWVZ1187B9B52F1,Michael Whalen,A World In Fast Forward,0
SONUOCM12A8C141FF0,ARV8T9T1187B99F3F4,Amorphis,The Lost Name of God,1992
SOSLVUL12AB017F892,ARMG34A1187FB548A8,Thomas Dolby,Marseille (Live On Tour_ 1984),0
SOVSPXE12AB0185D78,ARIVGZI11E2835F1FC,B\xc3\xbclent Ceylan,B\xc3\xbclent & Mompfreed: Mompfreedonium,0
SOCCBOH12A8C13E947,ARJ2PGP119B866993D,Rockit,Some Kind of Record,0
SOUWZWV12AB0181ACF,ARPTOWL11F50C47FB8,Kris Gruen,Prayer Walk,0
SOLYAED12AB01885EC,ARLPXQE1187B99066C,Bonita,Dead End Sign,0
SOQTOZK12A6D4F95AD,ARDZJ6H1187FB387F2,Moraes Moreira,Felicidade,0
SOTEDAD12A8AE4735F,ARD5K161187B9AC784,Orbital,Forever,1994
SOICYHD12AB018A5B8,ARMZ4PD1187B9ACBCD,20/20,I Never Did No Hitler,0
SOFAJOM12A8C141EE4,ARQUFQK11F4C83C0D8,4 Skins,New War,0
SOKDPUY12AB0184594,ARG09R51187FB4D5C2,Bryan White,God Gave Me You (Single/LP Version),1999
SOBBWJS12AB0182522,ARMW52H1187B98C835,Betika_ Daouda,C'est pas ma faute,0
SOWYWXM12AB018C9E9,ARJPZSG1187FB3E985,John Holt,Only Just Begun,0
SOWGFDH12AB017B2F5,ARDE52X1187FB438CD,Billy Pilgrim,Caroline (LP Version),1995
SOGWIQR12A8C144C22,AR07VS41187FB37944,Mungo Jerry,It's A Secret,1995
SOGMSIS12A58A7C45D,ARB45GQ1187B98D2B4,DeGarmo & Key,Jericho  (Straight On Album Version),0
SOCKRKE12AB018DD02,AR7BMMV1187FB5B2D7,Robben Ford,Talk To Your Daughter (Album Version),1988
SOSTESB12A6D4F9A66,ARNMWP51187FB3E963,Curtis Mayfield,You Better Stop,1979
SOZVMQJ12AB018D482,ARZKUQI11F4C8467A5,Oscar Peterson Trio,I Got Rhythm,0
SOXVFFI12AF72A1065,AR2BG0R1187FB398C3,Dax Riggs,Didn't Know Yet What I'd Know When I Was Bleedin',2007
SOLKCWP12AB01890A4,ARIVB351187B9B485E,Porno For Pyros,100 Ways ( LP Version ),0
SOSAQJU12AC90755D2,ARCHKD91187B9A0A42,The Ronettes,Born To Be Together,1991
SOFFUHF12AC4689476,ARAO0RA1187FB587F2,My Little Airport,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,0
SOYWNEA12AB018826D,ARJJ8I01187FB4CE98,Jos\xc3\xa9lito,Soleil rouge,0
SOFFOFH12A8AE45129,ARWPYQI1187FB4D55A,Rick Astley,Hopelessly,1993
SOTGNGT12A8C142826,AR7PPJV1187FB397CC,The James Taylor Quartet,Creation,1996
SOYTIWN12A6D4FBA37,ARMHR011187B9A62B5,Joe Bataan,Ernestine,2005
SOISJLZ12AC3DF6DE7,ARZIKR01187B98DF08,Joe Grushecky,Firewater,0
SORWORW12A6D4FBBE2,ARWX7AO1187B9B91AA,Jose Luis Perales,No Soy Uno M\xc3\xa1s,2008
SONWLUL12A8C13AEEE,AR1PCLK1187FB5BBFF,Angelo Badalamenti / Keira Knightley,Overture/Blue Tahitian Moon,0
SOURXDF12AB0180C6C,ARLAWDD1187FB48367,Carlos Vives,Cancion De Amor Eterno,2000
SOFZGIT12A58A7CD2D,ARKFYS91187B98E58F,Jeff And Sheri Easter,Loving By Heart,0
SOMDWZC12A8C13A065,ARBB58Y1187B9B621B,Bill & Gloria Gaither,I'll Meet You By The River (Southern Convention Songs Version),0
SOCJGSX12AAF3B4DA9,AR6BUE51187B9B5D71,Markus,Du machst mich irgendwann verr\xc3\xbcckt,0
SOPZHFK12A8C135493,ARC8CQZ1187B98DECA,Jack Johnson,Adrift,2008
SOSIANM12AB018CC80,ARPDVPJ1187B9ADBE9,Usher Featuring The Nu Beginning,Only Human,2004
SOSAEZB12AB018DADE,ARDY3451187B9A0226,Skeeter Davis,My Last Date (With You),1988
SOFGAJF12A8C141DA3,ARD842G1187B997376,Blue Rodeo,Fools Like You,1992
SOEKBBG12AB017E5D7,ARUVPZF1187FB4880D,Charlie Louvin,See The Big Man Cry,0
SOPIFJT12A81C221AC,ARAZCWP129462A97F1,Bob Marley & The Wailers,Three Little Birds,2007
SOKJMKB12AB0189C12,ARXFY0N11C8A423D05,Juan Farcik,Sunday Cream,0
SOAMZKG12A8C13797C,ARK7ZPW1187B99C170,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,0
SOXNASC12AB01874DF,AR02PUA1187FB52574,Hoodfellas,If you Seek Amy,0
SOIXICA12A58A7A9A5,ARIHI8H1187B9B0058,Jackie Edwards,Ali Baba,2003
SOWPJKA12A58A7D131,ARJTZHH11F4C83C530,Carmen Y Laura,Paloma Consentida,0
SOBLUYN12A8AE48167,AR3QRJ91187B98E4C2,Jacques Dutronc,L'Aventurier,1969
SOFXGUN12A8C13B449,ARGP7WY1187FB45464,Edmond Leung,Yi Xiao Shi Chong Yin,0
SOCJPAI12AB0185DB1,ARS1OWB1187B99EEAD,New York Dolls,Trash (live Paris),0
SOJODCY12A58A7CE98,ARB4ROA1187B9ACAEC,Junior Reid,No Loafting,1994
SOVVAVA12AF72A9926,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,Talk About Me,1995
SOALDFI12A8C13A3A8,ARHY20W1187B9B8262,Steve Erquiaga,The 23rd Psalm,0
SOGHKOU12AB018C776,ARWIHGT1269FCCF034,The Shirrows,Leave Me Be,0
SOZDKSD12AB018A0AC,ARGXJRQ1241B9C5FDE,Charlie Khan,Cheshire Grin,0
SOAEBUV12A8C1335DB,ARX8PZU1187B9AA7E2,Mighty Joe Young,Wishy Washy Woman,0
SOAEGFO12A6D4F87AA,ARJXZX41187B9B6A43,Dream Warriors,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,1996
SOPFIWM12AB0186A0D,AR7CCCC1187FB578FF,Don Gibson,(Prayer Is The Key To Heaven) Faith Unlocks The Door,1959
SODWYJZ12AB018240F,ARSG7NQ1187FB57482,Fall Out Boy,America's Suitehearts,2008
SOLWGCZ12A6D4FA8F3,ARQVLQJ1187B98F11F,Mau Mau,Finisterre (Live),0
SOVBBUZ12A8C137B2D,ARBKMHZ11F4C843491,Dakis,Tsai Me Lemoni (2005 Digital Remaster),0
SOIWQSF12AC468C3CD,AROC6N61187FB40B14,Steven Halpern,Natural Light (Subliminal Self-Help),0
SODKKPS12AB018397C,ARO2PB81187B98EB4A,Lari White,The One Who Lives Inside Your Heart,0
SOGOBIT12AB01899DE,ARGKD4W1187B990E04,Brenda Lee,If I'M Dreaming just Let Me Dream,0
SOTBDNQ12A67ADBF2A,ARHK7A51187FB411D8,Roy Rogers,The Hills Of Old Wyomin',0
SOTVMJI12AB018638F,ARKAUWC122988EDAD8,George Schuller,Distant Cousin,0
SOHZYBG12A5829168F,AR4CL6I11C8A4158B4,IMISKOUBRIA featuring Etsi De,Apoliome Re Giorgi (Feat. Etsi De),0
SOWOWTL12A6D4F9EB9,ARW3V6T1187B9ACAC4,Miossec,D\xc3\xa9sol\xc3\xa9 Pour La Poussi\xc3\xa8re,2004
SOAQRFQ12A8AE46466,ARXGVSB11F4C842CF3,Opals,Love,0
SOACXUA12AB017C9A4,AR60ZZX1187FB52E29,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,Rotate,2009
SOLFRCH12A67021C28,AR5TQ1T1187FB59492,Cornell Campbell,Got To Tell The People,1997
SOKZCJC12AF72A8C79,AR1OBRC1187FB59AD4,Behemoth,Here And Beyond,2002
SONKOFE12AB0187002,ARFONKU11F4C8431CC,Dickies,Gigantor,0
SOQAUIF12AC46861CF,ARVNGA71187FB3C107,Faith Hill,Better Days (Album Version),1998
SOICMNM12A6D4F89C3,AR3FE581187FB3F90A,DJ Clue / Fabolous Sport,If They Want It,0
SOVXKMW12A8C1414C1,ARH0Z131187B9B69E9,Kool Moe Dee,Death Blow,1991
SOULPEW12A8C13E4F7,ARBEOHF1187B9B044D,Madonna,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],2008
SOEOYBN12A6D4F9E2C,ARSS4Y41187B9B0AC6,Bobaflex,Turn The Heat Up,2005
SOYSZGR12A8C14015C,AR1OBRC1187FB59AD4,Behemoth,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),0
SOAPDWC12AC468BB3B,ARNBIUE1187FB3E846,Benga,The Future,2006
SONAWWG12A8C133380,ARLLUSZ1187B98ACDC,Tha Liks,40 OZ Quartet Part I,2001
SOGOVUN12A8AE46B43,ARHPPJK1187B9AC897,Teenage Fanclub,I Don't Know,1991
SOORJCV12A8C144A4E,ARQ2PMX1187FB38D62,Hins Cheung,Xue Hua Chao,2008
SOCFKSK12A8C140704,ARQUFQK11F4C83C0D8,4 Skins,Chaos (Live - Bridgehouse Tapes),0
SOCFNPC12AB017CE1B,AR95F611187B99CE1C,Anita Kerr,Over The Rainbow,0
SOQLWVI12A6D4F465F,AR8SRQ31187FB4D477,Ten Years After,Year 3_000 Blues (2002 Digital Remaster),1970
SOOZDSM12A8C13D39D,ARMPRI31187FB4F7D9,Vangelis,3 + 3,1977
SOCMYLF12A67020A4D,ARTDQRC1187FB4EFD4,Black Eyed Peas,Tell Your Momma Come,2000
SOPQJZR12AB01882BD,ARORFIN1187FB3BE5C,Danielle Bollinger,Kiss the Sky,2006
SOVPTBI12AB01879CF,ARF3GX71187FB3EB66,Martina McBride,Anything's Better Than Feelin' The Blues,1999
SOOAEZC12AAF3B28BD,AR3KXHI1187FB3A8BF,Dora The Explorer,Mary Had A Little Lamb,2008
SOKPWEP12A8C137A4B,ARXRVY51187B99E98E,Jim Bryson,Fleetwood,0
SODSFSH12A8C13EDFE,ARTPCQ41187B9AB42C,Adrenalin O.D.,Anarchy in the UK (Sex Pistols) (Bonus Track),1986
SOZXKFE12A6D4F71FC,AR6742W1187B989AA9,Joe Graves & The Diggers,Witchcraft (1997 Digital Remaster),0
SOGMTCP12A58A81E46,ARTBFV61187FB3C250,Johnny Horton,Go And Wash (Those Dirty Feet),2005
SOIFMVY12A8AE467B1,ARUJ5A41187FB3F5F1,U2,October,1981
SOVVGSH12A8C14085F,AR0GGKI1187FB391D5,Eddie,Pode Me Chamar,2007
SOAWLLC12AB01893BC,AR0GB821187B99FE96,Dean Evenson,Gateway,0
SOPNUVB12A8C13627D,ARQXGWX11F50C49BC7,Vincent Bruley,Souffle 2,0
SOGVDLQ12A58A7E3C5,ARWC3XN1187B9A8D82,ZO2,Comin' Home,2007
SOWJQRH12AB0186761,AR9UPVA1187FB51260,Brent Lamb,One About Heaven,0
SOPKWZP12A6D4F7DAF,ARFKYG51187FB4CE41,April Wine,Babes In Arms,1979
SODVVZT12CF58273DB,ARNLE621187B98ECB5,Mannheim Steamroller,The Christmas Song,2009
SOAEHZK12AB0182ADF,AR05IU31187B9B9A1A,Alex Ubago,20 horas de nada,2009
SOQFKZW12AB0181847,ARRZQZE1241B9CBFBB,Arctique,Kyana,0
SOBMGUW12A8AE4726A,ARSPQ0H1187B999944,Eric Burdon,Cum,0
SODEAZT12A8C135EA2,ARVJ6541187B9A4C3E,M\xc3\xa5negarm,Ur Sj\xc3\xa4lslig D\xc3\xb6d,2007
SOJWBVN12AB01868AA,AR7Y8LR1187B991B6F,Jean Corti,Madeleine (feat. Thomas Fersen),0
SOYTUNS12A8C134C16,ARKSZW81187B9B695D,Mariah Carey,Honey,1997
SOJMRUS12A8C13693A,ARBM57Q1187B9AF97C,James Horner,Rescue And Breakout,2003
SOOTLIP12A6D4F95BC,ARN3X4T1187B99EA39,Jacky Cheung,Zhui Zhong,0
SOCHJTF12AB01829CE,ARL3X871187B996C0C,Lacy J. Dalton,Silver Bells,0
SOGRCIP12A8C1347C0,AR9K6SJ1187B989A32,Cassius Clay,Round 7:  2138,0
SOBPTED12A6D4F99C7,AR9W3X91187FB3994C,Phil Collins,You Can't Hurry Love (Live),1990
SOWVTAJ12A8C13C6D5,ARZVTZN1187FB579D4,Jim Reeves,Jingle Bells,1963
SOLDLRC12AC907269F,ARXJSHW1187B9A2A52,Nestor Torres,This Side Of Paradise,2001
SOWCJPI12AAF3B229C,ARODOO01187FB44F4A,The Baltimore Consort,Howell\x19s Delight,0
SOOFHUH12A8C1340A5,ARQ76LG1187B9ACD84,Black Flag,Out Of This World,1985
SOTSKKZ12A6D4F71C4,ARHCZHQ12086C11407,Henri Rene And His Orchestra,Petite Fleur (Instrumental) (1996 Digital Remaster),0
SOPYMLY12AC3DF67AE,AR0S0EO1187FB490BE,Disco D feat. Lola Damone & Helluva,Keys To The Whip (Straight Pimpin' Mix),0
SOBPMLZ12AB01819E3,ARA8O8L1187B9AD61D,Professor Longhair,Hey Little Girl (1949),0
SOYJHEW12A8C133A40,AR0JPOG1187FB37383,Lyrics Born,I Changed My Mind (DJ Spinna Remix),2005
SOIDSSZ12A8C142A76,AROWNZP1187FB3C028,Black Box,Ride On Time (Original Version),0
SOVNLPD12AB018F3F9,ART9G811187FB55F2D,Monika_ Wolfgang,Mutter Erde,0
SOZDQHO12AB018512F,ARGLOWN1187B99C06D,North Mississippi Allstars,2StepN,2006
SOKKZIB12A8C13F5DB,ARL47TY11C8A416938,Time Factory,Seize the day,0
SOUEDBC12AC90972E5,AROZNFA1187B99D367,John Digweed,Warung Beach,2006
SONNYOP12A8AE45715,ARSPUJF1187B9A14B8,Death Cab for Cutie,You Can Do Better Than Me (Album Version),2008
SOCVTCQ12AB01848FC,AR40GSU1187FB3AA01,Neil Diamond,Song Sung Blue,1972
SOUKRZV12AB0182E90,ARTE6AQ1187B9B2826,High Strung_ The,Ain't That Something,2003
SOFRVYQ12A8C137BAC,ARQXGWX11F50C49BC7,Vincent Bruley,Ombre Et Lumi\xc3\xa8re,0
SOUZOPT12A58A79B94,AR00A6H1187FB5402A,The Meatmen,Bad Reputation (Originally Performed by Thin Lizzy),0
SOCDXPZ12AB01844FD,AROKAO61187FB38105,Four Tet,I've got Vilking in Me,2004
SOGQIEK12AB0186792,AR0NQD81187FB3AD13,Gary Morris,That Girl,0
SOHERZY12A8C13C62F,ARDGFTD11F4C83C209,Dale Russ / Finn MacGinty,Hornpipes: The First of May / the New Century,0
SOAHUNU12A6D4FEDCB,ARM9D241187FB4DB7D,Marygold,Restcure,0
SOJHGDB12A8C137470,ARFKY7F1187FB3EFAC,Axe,Midnight  (LP Version),1983
SOPRMCE12A6D4FBBE5,ARWX7AO1187B9B91AA,Jose Luis Perales,Samaritanas Del Amor,1984
SOCLZZX12AB01849D3,ARD6L7O1187B995ADA,Dave Valentin,Sunshower,1999
SOMGYNM12A6D4F9B9B,ARYG6CU1187FB3852B,Milk Inc.,Breakin',2006
SODQFQC12A8C13FD7A,ARVXU2X1187B9AE6D8,Evanescence,Good Enough,2006
SOEIOPX12A8C1430AD,ARBY23A1187B9A82E4,Naseebo Lal,Sahnu bhul ke Maha,0
SOOGAGO12AB0187473,AR7QCFK1187B98D320,Joe Derrane_ Frankie Gavin_ Brian McGrath,The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,0
SOGWCZV12AC468C081,ARYN8YT1187FB38396,Los Iracundos,Adios Pampa Mia,0
SOJTYYE12A6D4F956E,ARN3X4T1187B99EA39,Jacky Cheung,Fen Shou Zong Yao Zai Yu Tian,0
SOIYNOF12AB0182141,ARD7TVE1187B99BFB1,Casual,Bailando,0
SOGBEWD12A8C1427C8,AR0VR1O1187B9A0F1F,Truckfighters,Traffic,2007
SOQAWIC12A8C13A120,ARGUACZ1187FB3F35C,Connie Smith,Just One Time,0
SOCERIC12AB0184710,ARKC83D1187B9AB367,Mark Lowry,His Love Says (Album),0
SORBCPH12A67ADD062,ARHWO3N1187B98F196,Eugene McDaniels,Headless Heroes (LP Version),0
SOUOMRB12AB017EBE9,ARH8B5X1187FB3B6C0,Skeletonwitch,Within My Blood,2004
SOSYIEX12A58A7D0F7,AR2KSTE1187FB57A36,Petra,More Power To Ya,0
SOBUHQT12AB0186C07,ARSC6WR1187FB40B18,Peggy Lee,Mr. Wonderful,1992
SOQCJNI12A8C142188,ARZHUJU1187FB51176,Leigh Jones,Same Game,2008
SOYNTSK12AB0184C2F,ARZE0AG1187FB5BF61,The Five Stairsteps,Danger! She's A Stranger,2005
SOPBAMQ12A8C13A815,AR6YDKV1187B989230,Roberto Torres,Decima Del Tiempo De Antes,0
SOSECUN12A8C13E654,ARRXG5Y1187B9AA016,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,Rider 4 Real,0
SOZCWXS12AB018514C,AREW7CO1187B9A1B0D,Onesidezero,Eight (Album Version),2001
SOWOLDP12A8C132015,AREWYHV1241B9C696D,Dictafone,Distractions,0
SORYPLB12A8C142025,ARW4AGO1187FB4F107,Jazz Gillum,Boar Hog Blues,1997
SOCLYJV12A8C13F5DC,ARM1ELZ1187FB49FC1,Lexie Mountain Boys,Where We Are From,2006
SOWIDQC12AB0183BAE,ART6QCS1187FB40CBD,Los Aut\xc3\xa9nticos Decadentes,El Jorobadito,1989
SOYSUZL12A6D4F9005,AR37XMN1187B9AC408,Lighthouse Family,Ocean Drive,1995
SOBRZQM12A6D4F6896,ARRT66G1187FB3DDF9,Freddie King,Five Long Years,1971
SOIHMRM12A6D4F89CC,ARSQDUN1187B98D7D7,EPMD,Check 1_2,1999
SOFAICL12AB018F914,AR32JLC1187B9946AF,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,Thug Love,0
SOXNNAL12AB0182E8A,ARTE6AQ1187B9B2826,High Strung_ The,Show a Sign of Life,2003
SOQERJP12A8C14130F,ARGA5RF1187FB5C7EB,Socialburn,Everyone (LP Version),2003
SORSEYK12AB01870D6,AR91GW21187FB4F642,Roger Miller,My Pillow,0
SOUUOFU12AB018157C,ARAJRG51187B9B4BEF,Sal Mineo,Start Moving,0
SOLPVLB12AB01879CB,AR8Q4RZ1187FB46BDC,T-Bone Walker,Mean Old World Blues,1983
SOPOJSW12AC468C5D5,AR93K7R1187B9AC92A,Black Debbath,Ville Eyolf,2006
SOJNKHE12AC3DFB0BA,ARWXHRS1241B9C7A1E,Thomas Battenstein,Macht hoch die T\xc3\xbcr,0
SOZLPVU12A6D4FD279,ARPKATM1187B9B76E6,Hatebreed,Mark My Words (Album Version),1997
SOOPDSG12AB018B57E,ARSKDV01187B98A619,Confetti's,C Day (Maxi Club Version),2001
SOODVWJ12A8C1379B4,ARF3PG41187FB4B0B4,Dorothy Norwood,Grace And Mercy Part II,0
SONFECQ12AB017EFF7,AROCBZZ11E2835D652,Small Faces,Itchycoo Park,1967
SOZTUNW12AB01887F8,AR3N54Z119B86681C9,Vinylbase,Life,0
SOKHMUX12A8C13A78A,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),0
SOLIGLL12AB018C551,ARZ1PTN1187B9967D9,Gene Autry,Blueberry Hill,1992
SOCJCPS12AB017D8AE,ARXKRVF11E2835D266,Mr. De',Please Belive It,0
SOPBKDI12A8C137D8F,ARV7J871187FB4F8B6,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,0
SOBUPHJ12A58A7C7F8,ARBB58Y1187B9B621B,Bill & Gloria Gaither,I Walked Today Where Jesus Walked,0
SOLLXZJ12A6D4F96B0,ARL6FF81187FB5A916,Panic! At The Disco,I Constantly Thank God For Esteban (Album Version),2005
SOGMQBQ12AB017A9D1,ARFWZZD1187FB561F9,The Fureys,Con Alma,0
SOHWCBC12A6D4F7596,ARXJSHW1187B9A2A52,Nestor Torres,Spanish Grease,0
SOHCSLO12A8C14171E,ARJSGPI1241B9C8855,Birmingham Jubilee Singers,Queen Street Rag (144826),0
SOAFQZW12A58A77CA5,ARYFXQ21187FB4DAEF,Poncho Sanchez,Ju Ju,2001
SOKRMXG12A8C13AB54,ARUI8651187B9ACF52,John Cale,Song Of The Valley,1985
SOVPJZV12A6D4F9D73,ARIZLHQ1187B9A18C4,Eduardo Fernandez,Estudio,0
SOFGDDZ12AB0186E67,ARHNCQ31187B9915DC,Los Cisnes,Orgullo,0
SOECDUV12AAF3B38B4,AR358YS1187FB44A29,The Jordanaires,You Gave Me A Mountain,0
SOUKJOM12AF72A5F91,ARW2DG51187B9A170F,Ana Popovic,Shadow After Dark,2007
SORGFFI12AB018970E,ARRESZG1187B9A3FBF,Les Hou-Lops,Fauch\xc3\xa9,0
SOJPXOL12A58A793B9,AR7AYQG1187B994B3F,Defari,Xtra Thump (Featuring Tash from Tha Alkaholiks),2003
SONFAMH12A6D4FA1FE,ARMPQIE1187FB3D4EB,Bounty Killer,Cellular Phone,1995
SOFKEIK12A6310D86A,ARFCUN31187B9AD578,The Rolling Stones,Stop Breaking Down (1994 Digital Remaster),0
SONMFZP12A8C14297C,AR3KXHI1187FB3A8BF,Dora The Explorer,Limbo Rock,2006
SODAABR12A58A7A953,ARBB58Y1187B9B621B,Bill & Gloria Gaither,I Never Shall Forget That Day (Reunion Album Version),0
SOITJXD12A8C133C31,AR3TITY1187B99E790,Gyptian,What Are You Fighting For,0
SOQRBPU12AB018560B,ARA8O8L1187B9AD61D,Professor Longhair,Bald Head,1980
SOGVOOU12A8AE4643A,ARU9KWP1187B98B2A7,Busdriver,Sun Shower - Cadence Weapon Remix (Cd),2007
SOJVAKH12AB0184F65,AR4BDNG1187FB44870,Robert Palmer,Some Guys Have All The Luck,1981
SOWLGVU12AC3DFA925,ARQ3VBJ1187FB3FE55,Dario Marianelli,Why Did You All Lie to Me?,2009
SOEJJAZ12A8C132CAF,ARZ4UWR1187FB41898,Fastway,Heft*,0
SOIWAUK12AB01857D2,ARSKATF1187B98A622,Alain Turban,L'Homme au trap\xc3\xa8ze volant,0
SOAPNML12A8C13B696,ARWD3OC1187FB3A666,Cut Copy,Cold Youth,2008
SOUUNYT12AB0184F40,ARHPPJK1187B9AC897,Teenage Fanclub,It's All In My Mind,2005
SOBXZGV12A6702074F,ARHOCKY11E2835D7CB,Maire Brennan,Bi Thus A Mo Shuile (LP Version),0
SOESPAS12AB017DBAE,ARO0R521187B98A2D1,2 Minutos,14 Botellas,1994
SOFJJXH12A6D4F8104,AREUUVW1187B99A697,Paul Stanley,Move On,1978
SODXWSC12A8C13828F,ARN0DMU1187FB5B63A,Daryl Hall & John Oates,Only Love,1990
SOGPLSC12AC468D55B,ARFAKQ01187B990163,Georges Delerue,Aur\xc3\xa8le et C\xc3\xa9line,0
SONRABC12AB0181584,AR74J3U1187FB5CDDB,Liam O'Flynn,Romeo's Exile,1995
SOJSFWQ12AB0180A1A,ARPOPBQ11F4C83D36D,DJ Spinn,Times Up,0
SOPWPTN12A58A7CBAF,ARKN6PC1187B98A4D0,The California Cajun Orchestra,Lake Charles Two-Step,0
SOLDTNU12A58A7A231,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,What's Gonna Happen On the 8th Day,1996
SOBPRCW12AB0186D3E,ARJJRZ41187FB4C856,Floor,Assassin,2002
SOWPBNN12AB01848B1,ARF1FZV1187B98C928,Tiny Bradshaw,Well Oh Well,2004
SOBAMAA12AB0187CB1,ARLLANI1187FB5116F,Simon Harris,Sample Track 17,0
SORQSRN12AB018102E,ARJNQM51187FB54C55,Smut Peddlers,Playstation Generation,0
SOHGJKE12AB0181C65,AREDL271187FB40F44,Soul Mekanik,Get Your Head Stuck On Your Neck,0
SOKIDCN12AB01828E0,ARDXWVZ1187B9B52F1,Michael Whalen,Gail Wakes Up,0
SOIFHTU12AC46867F6,ARMI8BW1187FB57B2E,Kiss,Stand (Album Version),0
SOZCFCW12A8C145A3A,ARTBHYK122988EFB03,LaWanda Page,The Preacher & the Funeral,0
SOYRPRE12AB018B083,AR8YV1I1187FB45D2B,Rory Block,Blues Again,0
SOCXWEG12A6D4FBEA3,ARG9CID1187B9AB010,Taking Back Sunday,I Am Fred Astaire (Album Version),2004
SOQZCRW12AC468B0C0,AR5GLIU1187FB4638A,Memphis Jug Band,Memphis Jug,2001
SOEGCGK12A6D4FB978,ARHT0B11187B993CB3,Eddy Raven,I Could Use Another You (Digital Re-Recording),0
SOWNIIQ12AC468CB58,ARKIQSL1241B9C90C8,Fred Merpol,N'ayez crainte mesdames,0
SOLHEQX12A8C135403,ARKSZW81187B9B695D,Mariah Carey Featuring Da Brat & JD,Honey,1997
SOSXJSF12A8C13DD2D,AR0S7TA1187FB4D024,Christina Aguilera,Beautiful,2002
SOZQDOQ12A8C14538E,ARVG1MI119B86678D4,X-tv,Aftertaste,0
SOWTMAZ12A58A7DA40,ARALUUG1187FB58696,Irma Thomas,We All Need Love,2008
SOAXXOK12AC9072660,AR93K7R1187B9AC92A,Black Debbath,Tredve\xc3\xa5rsfurua P\xc3\xa5 Ask\xc3\xb8y,0
SONBZRB12A6D4FA945,ARB8KZ11187B9A21ED,Steve Harvey,What Woman Really Wear To Bed,0
SOMNOUE12A8C130DDE,AR40GSU1187FB3AA01,Neil Diamond,Reminisce For A While (Sung With Raul Malo),1996
SOZSGFG12AB017D099,ARVAWTX1187B9A9990,Antonis Remos,Min Tou Milate Tou Pediou,0
SOWFOWK12A6D4F669C,AR8L3QV1187FB4C0BB,Bruno Sanfilippo,The Fourth Wish,2006
SOOSTAD12A8C133F0B,ARNJVSL1187B99AFD4,2raumwohnung,M\xc3\xa4dchen mit Plan,2002
SOEDEOK12AB0187B66,ARZWPWP1241B9CA793,Henry Mancini,National Fencibles March,0
SOJWWTP12A6D4F8952,ARYJ6RP1187B9B3827,Cindy Morgan,I Will Be Free (LP Version),0
SOVBBBP12A58A7B044,AROZFLY11F50C4F54F,Rainforest Trio,Obsession,0
SOPWVGR12A8AE46957,ARP07GD1187B9B9DA4,Los Originales De San Juan,Soy De Oaxaca,0
SOOJXEP12AB018AD86,AR5ZJLK1187B9B3A8E,John D. Loudermilk,Goin' To Hell On A Sled,0
SOPMAEU12A67AE0C81,ARJ7KF01187B98D717,Coldplay,The World Turned Upside Down,2005
SOSRFJO12A8C13DD88,ARI6WJS1187B9B2D7B,Deepface,I Want To Live (Smash Club Mix),0
SOHIHSR12AB0184E8F,ARKZJ301187FB521B2,Lily Allen,Everyone's At It,2009
SOPOGEB12A6D4FB25A,ARJVTRE1187B9959C0,Foghat,Slow Ride [Live Version],1977
